Id,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,Max_EState_Index,Min_Abs_EState_Index,MolecularW,Exact_Molecular_Weight,Number_of_Valence_Electrons,Max_Partial_Charge,Min_Abs_Partial_Charge,FpDensity_Morgan_Level_1,BCUT2D_High_Molecular_Weight,J_Index,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Chi0_Connectivity_Index,Hall_Kier_Alpha_Descriptor,Kappa_Shape_Index_1,Labute_ASA,PEOE_VSA_1,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,SlogP_VSA_3,TPSA_8,VSA_EState_1,Fraction_of_sp3_Carbon_Atoms,Number_of_Rotatable_Bonds,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,lipophilicity
928,5.550864656,0.217674968,5.550864656,0.217674968,0.68815162,275.315,262.211,275.1170954,102,0,0.847693296,0.27990583,0.077474809,0.296414916,0.873611171,0.414900948,0.470987841,0.142964355,0.729153579,0.689254295,0.220640593,-0.367756465,0.367756465,0.220640593,1.047619048,1.857142857,2.619047619,15.02772886,10.11380995,2.079091438,-1.988639046,2.2005737,-1.955953189,5.655928289,0.899369635,2.028608093,824.6188285,14.65648977,11.4850068,11.4850068,10.23718344,6.411211459,6.411211459,4.46879364,4.46879364,2.967459359,2.967459359,1.951546853,1.951546853,-3.13,6.728490728,6.214916271,2.995012047,3.495292971,9.065655683,102411.7985,12.8812789,5.470096635,2.744041937,122.0576098,10.30076712,17.08178398,0.467741554,0.385269217,0.873125094,0.931160317,0.805133142,0.0,5.948339281,0.0,0.0,0.0,14.95193556,0.0,0.0,30.33183534,17.90723571,18.80796705,6.327320075,0.0,5.948339281,0.0,19.51903521,7.047671983,0.0,5.733667477,60.31022205,0,23.09824812,5.733667477,5.948339281,0.0,0.0,19.51903521,7.047671983,11.84086864,11.38785599,48.92236606,0.0,11.25737949,0,69.62,0.0,0.0,0.0,5.948339281,5.693927995,16.95130748,0.0,18.59053071,41.94660697,26.7928042,5.733667477,1.888770314,0.0,12.33576572,0.0,8.854869128,6.32276638,11.67503651,3.341649187,0.0,1.914476096,0.0625,21,2,5,0,0,0,1,2,3,5,1,5,1,0,0,0,3,1.8591,81.0684,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,13.30969443,-0.452381144,13.30969443,0.125987356,0.432246682,429.887,408.719,429.1480142,156,0,0.007268896,0.310168979,0.579339916,0.674322991,0.446338428,0.910862675,0.497029835,0.999917114,0.674486454,0.059531675,0.22470943,-0.35910038,0.35910038,0.22470943,1.333333333,2.1,2.8,35.49569219,10.03324642,2.254152103,-2.188410879,2.394543637,-2.241866077,6.324531942,-0.120383077,1.536011648,1035.889178,21.08721119,16.24594052,17.00186947,14.51237169,9.590037771,9.968002244,7.123728915,7.530929042,4.849490762,5.126087313,3.040368661,3.178666937,-3.2,7.56392319,9.334589436,7.073617642,2.39790448,1.381808963,10790469.19,20.08823026,8.662346056,4.853343652,177.2108234,15.95036581,10.83985415,0.371789119,0.130441247,0.143941799,0.776249718,0.913829351,11.63572556,11.85551901,0.0,0.0,9.893218992,9.374393569,10.08266033,0.0,23.73367403,30.53782887,24.72587309,18.65950602,9.184952232,35.09218446,0.0,25.48210926,0.0,31.22221174,17.68124919,58.62591256,0,0.0,15.95036581,21.97447988,0.0,11.60093989,33.12017237,4.794537184,5.817220841,42.47959123,36.52867891,5.022633314,0.0,0,107.62,6.041840829,9.184952232,0.0,24.09356147,22.57626492,11.25737949,31.17122095,19.18040612,6.066367068,36.11568647,11.60093989,13.30969443,6.246508723,20.60624793,16.42096536,1.817050502,1.305206816,7.418251233,3.927022746,0.0,1.56016337,0.3,30,4,8,1,0,1,1,2,3,6,4,10,8,1,0,1,4,3.9025,112.3348,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,3,4,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3569,12.58883826,-0.268049887,12.58883826,0.016563366,0.621481432,275.352,254.184,275.1633769,108,0,0.508918335,0.763615104,0.256270132,0.500362513,0.114159154,0.438459109,0.004795269,0.344546382,0.150263024,0.382685799,0.226275374,-0.342738497,0.342738497,0.226275374,1.25,2.0,2.65,16.15718443,9.773953437,2.370575866,-2.33955936,2.316619569,-2.458963273,5.877513408,-0.14290082,2.019846863,438.8898048,14.37203272,11.6771791,11.6771791,9.736382105,7.322034297,7.322034297,5.417694109,5.417694109,4.131422176,4.131422176,3.073970297,3.073970297,-1.83,1.102430165,0.188259375,5.786996701,6.493955267,2.344668467,42858.74884,14.57643404,7.086371297,3.382129546,119.172495,10.21669833,6.544756406,0.518422054,0.592969194,0.468507267,0.894038079,0.073061115,0.0,11.81435946,0.0,0.0,9.589074368,0.0,5.261891555,0.0,24.99368346,19.26246487,24.9253249,6.069221313,9.589074368,11.81435946,5.261891555,10.21669833,11.83581209,32.10410811,19.63426922,12.15204021,0,6.069221313,5.316788604,0.0,0.0,0.0,36.34853841,9.589074368,23.16692496,32.10410811,12.15204021,0.0,0.0,0,73.2,0.0,9.589074368,0.0,30.19492796,6.544756406,38.64886452,0.0,0.0,17.04515115,11.39280871,5.261891555,0.0,0.0,26.54430374,11.15001795,0.0,-0.520594293,1.908706904,8.497990552,1.419575145,0.0,0.666666667,20,1,5,1,1,2,0,0,0,3,1,5,3,1,0,1,2,1.22108,74.4077,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,12.38886579,-1.081404897,12.38886579,0.04915141,0.538553421,483.952,457.744,483.1560986,178,0,0.586608259,0.537399734,0.501615056,0.691220499,0.160919609,0.143965672,0.526584108,0.617155241,0.74303906,0.208576413,0.339001998,-0.477539537,0.477539537,0.339001998,1.235294118,2.029411765,2.764705882,35.49569211,9.985779975,2.270037817,-2.373352417,2.334090843,-2.423519401,6.302359091,0.069371942,1.598606297,1332.611795,24.40504844,18.95452824,19.71045718,16.22325445,11.09446696,11.47243143,8.565806515,9.002242295,6.257283841,6.492380943,4.347642652,4.527919568,-3.36,3.733148343,2.399800356,1.192186817,1.972705872,9.891105741,37451251.55,23.78664469,9.866444583,5.078225083,200.928952,9.843390349,17.06247516,0.06870911,0.713916753,0.036624893,0.339904404,0.646511024,0.0,0.0,5.559266895,11.65904869,19.24552508,9.589074368,0.0,0.0,23.73367403,69.12916089,29.36952561,6.041840829,14.63792753,17.57024518,0.0,14.4509879,0.0,38.7727993,13.08951281,91.2124855,0,11.49902367,15.98587325,0.0,11.49902367,11.60093989,38.61633339,0.0,6.9237372,53.33395376,58.25048742,5.022633314,0.0,0,104.63,11.65904869,19.49013895,0.0,28.95591188,22.88035304,24.94985114,0.0,60.1522499,6.9237372,9.883888252,16.33780284,7.505345275,6.0435605,40.5420866,10.12275387,0.679059468,-0.395470107,11.75635846,3.340259912,5.183823802,0.0,0.32,34,2,8,0,1,1,2,1,3,6,2,9,6,0,1,1,4,4.38702,129.246,0,0,0,0,1,2,1,0,1,1,1,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,13.54300016,-4.365870981,13.54300016,0.00376323,0.227386148,601.044,571.812,600.1915167,220,0,0.517427762,0.896072329,0.25166465,0.324305961,0.992743419,0.105900503,0.891853236,0.823932681,0.470902514,0.136112971,0.415912069,-0.345119176,0.415912069,0.345119176,1.023809524,1.714285714,2.357142857,35.49569276,9.920349217,2.298087422,-2.314985433,2.299755471,-2.362285745,6.299664025,-0.137178755,1.151094438,1574.221141,29.8547959,22.50364086,23.25956981,20.0458651,13.54784296,13.92580743,10.55745544,10.96465557,7.556530587,7.837282325,5.258786487,5.439329117,-3.89,3.675619969,4.398271871,3.012932516,8.21698141,0.754511743,2524315545.0,29.59718279,12.54361953,7.295849585,244.4832035,14.86786677,10.83985415,0.813512038,0.721097031,0.677910192,0.268461788,0.926627232,0.0,5.907179729,5.559266895,6.176298517,14.4889841,4.390415048,13.17124514,0.0,23.73367403,97.07035313,37.24349502,11.60529232,22.35619737,17.50811962,0.0,19.7677765,5.917906046,38.02536062,13.08951281,122.7016656,0,5.687386275,10.8760555,17.56166019,0.0,11.60093989,33.44768044,17.51559211,11.73512689,47.55811166,84.04873858,5.022633314,5.687386275,0,70.13,29.15807857,27.15073456,0.0,16.84771909,29.77986729,43.62734169,36.52867891,16.69983378,18.46005421,15.20067686,11.60093989,53.91942386,6.027692994,29.71235172,3.019481137,1.826707451,-0.364824327,13.70525043,2.869377991,2.312316518,0.0,0.290322581,42,2,6,0,1,1,2,2,4,4,2,11,8,0,1,1,5,6.4848,151.8474,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,2,2,0,0,0,1,1,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
504,6.666018519,0.04648715,6.666018519,0.04648715,0.828928872,307.437,282.237,307.1936144,120,0,0.12982482,0.665980431,0.018629567,0.055806733,0.346383411,0.745160552,0.786074466,0.718015781,0.092122241,0.391781846,0.107910321,-0.365436875,0.365436875,0.107910321,0.826086957,1.304347826,1.782608696,16.49897966,9.974268907,2.392834211,-2.375054901,2.381300442,-2.427477943,5.296053493,-0.042608388,1.570990534,573.3045337,15.6480536,13.76679278,13.76679278,11.30966309,8.783223113,8.783223113,6.981369045,6.981369045,5.588159575,5.588159575,4.270379301,4.270379301,-1.64,3.794259175,8.164215755,4.536750907,0.291969456,1.057590061,364883.8297,14.92114765,6.463714556,3.059847203,138.6346929,9.636772685,6.103966388,0.566206729,0.9547504,0.117846059,0.522921749,0.71753385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.66367068,43.85786146,12.08368166,6.103966388,4.736862954,0.0,0.0,4.899909731,0.0,49.97490093,7.047671983,71.79057367,0,0.0,0.0,0.0,0.0,0.0,30.13522976,4.736862954,0.0,42.91415586,60.66367068,0.0,0.0,0,12.47,0.0,0.0,0.0,6.103966388,18.18764805,0.0,36.81018948,0.0,0.0,72.6112524,4.736862954,6.666018519,0.0,2.569346183,0.0,2.509212963,0.0,22.71290218,5.427016566,0.0,2.282170257,0.428571429,23,0,2,0,2,2,2,0,2,2,0,2,4,0,2,2,4,4.4178,93.407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4176,12.72268171,-5.083419123,12.72268171,0.155180422,0.766627986,402.398,385.262,402.0973461,146,0,0.126148982,0.646918846,0.532245404,0.879237002,0.915132945,0.931588089,0.152827787,0.059636113,0.740852759,0.50615033,0.451702784,-0.392994495,0.451702784,0.392994495,1.37037037,2.037037037,2.555555556,32.13347428,9.991950705,2.4452675,-2.223267763,2.22686537,-2.505020441,7.129931746,-0.174477527,2.311856659,891.3008392,20.35300667,14.40987244,15.22636902,12.51876307,7.816022202,8.695675013,6.056958099,7.004652292,3.661990606,4.527799053,2.33070973,3.059895364,-2.69,5.065108033,0.7840787,1.628415312,5.144910583,8.458011152,709816.0523,20.61983642,7.905277327,4.729369833,155.5685903,11.05045608,12.23214268,0.304385237,0.745584676,0.597555798,0.527745876,0.368860736,5.824404498,5.907179729,11.34251184,6.176298517,18.9507112,4.983978521,13.17124514,11.33678588,19.91384147,17.36433589,0.0,17.11583159,22.76031951,28.71459683,0.0,14.86786677,5.917906046,32.61037015,5.733667477,34.06344456,0,10.70155169,16.60972298,18.85863142,0.0,11.33678588,33.45964219,16.13383077,5.917906046,13.8474744,28.50417766,0.0,10.70155169,0,107.08,41.93049337,27.5548567,0.0,11.51179077,4.877147194,10.76394322,25.18426028,17.51279691,0.0,10.30076712,5.733667477,39.13228267,1.261273973,40.74739493,3.792227565,4.631308529,-3.625824187,1.622783839,-3.934717562,2.12327024,0.0,0.375,27,3,7,0,0,0,0,2,2,7,2,11,6,0,0,0,2,1.8262,94.0531,0,0,0,1,0,2,0,0,0,0,2,2,0,0,0,2,1,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2434,12.19026216,-1.128770749,12.19026216,0.023447027,0.847763871,331.176,323.112,329.9520351,104,0,0.823409507,0.99266642,0.218110004,0.650306843,0.461402232,0.796109192,0.328652832,0.787895324,0.795312483,0.798150447,0.341223621,-0.48029184,0.48029184,0.341223621,1.2,1.95,2.55,35.49826271,10.09989832,2.184794791,-2.09302646,2.355690375,-2.098717119,7.118383573,-0.138809017,2.31073925,652.6408093,14.69830613,9.929993831,12.2583483,9.502907755,5.412024041,7.047605798,3.728062954,5.431686093,2.387618198,4.120805071,1.498561527,2.637729067,-1.56,2.750194102,8.383184627,5.998488847,8.293234459,3.67206866,39606.699,14.8409382,6.260108968,3.120390728,128.0610426,9.843390349,10.77214515,0.99535137,0.534539821,0.960633874,0.333501818,0.943154116,6.606881965,5.783244946,0.0,5.969305288,4.794537184,4.794537184,0.0,11.33678588,29.26824685,23.57916398,5.563451492,9.899780507,19.43246472,46.29121589,0.0,0.0,0.0,0.0,6.606881965,50.13139636,0,5.749511833,4.736862954,0.0,5.749511833,34.53866566,23.46595959,4.794537184,0.0,15.23513587,29.64553104,10.04526663,0.0,0,63.6,12.57618725,9.589074368,0.0,27.1414749,4.877147194,0.0,23.46952001,17.51279691,0.0,0.0,33.04527013,4.979863709,13.33706055,23.17957187,10.4062928,0.251658951,-1.24128849,6.342528488,0.0,-0.533465661,0.0,0.076923077,20,1,4,0,0,0,1,1,2,4,1,7,5,0,0,0,2,3.7493,77.3443,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3072,13.32945766,-3.698090545,13.32945766,0.146500352,0.553404611,474.587,444.347,474.2049244,178,0,0.314694986,0.596496867,0.910279689,0.605161939,0.908853639,0.91279271,0.590197193,0.797312557,0.847351006,0.406334955,0.276858411,-0.493112565,0.493112565,0.276858411,1.121212121,1.848484848,2.515151515,32.23342759,10.14376705,2.285709089,-2.312216039,2.319656173,-2.46511601,7.887447288,0.2221737,1.851702472,1322.639953,23.7503479,19.45910771,20.27560429,15.75558729,11.17652136,12.61658469,8.230388695,10.16832367,5.855397241,7.750034107,4.093096339,5.542045993,-2.76,0.744842151,8.465118335,0.928751361,2.813786478,7.942427016,25919155.74,23.39992649,9.23862824,4.397669312,192.7807339,14.62075121,17.09061705,0.378701963,0.07375358,0.170599666,0.18210633,0.286063798,5.516700718,10.02329115,5.559266895,0.0,9.476340119,13.40177551,9.4038978,0.0,13.34455882,38.59133201,33.22669761,22.75974493,13.15465994,21.05669259,0.0,28.95356751,7.047671983,31.58460112,39.83357957,34.24683328,0,17.13736782,10.29612985,0.0,5.749511833,0.0,77.20494406,23.49178476,0.0,25.96222402,27.88912186,0.0,22.42125742,0,113.42,10.02329115,13.21233417,0.0,16.27915487,61.55309397,12.11474962,8.987018926,25.24677319,20.89514638,14.98257006,9.720841475,35.44218723,0.0,22.66037345,4.454356277,1.745606462,0.717583223,4.714448224,1.543898143,6.479860064,-0.008313075,0.5,33,1,10,0,1,1,1,2,3,8,1,11,7,0,1,1,4,1.6109,125.9855,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1958,13.13810961,-0.432101757,13.13810961,0.147013889,0.76091244,344.371,331.267,344.0743249,122,0,0.281385299,0.757221317,0.514619191,0.045004066,0.258458473,0.104807662,0.820151509,0.693714499,0.757608976,0.28445079,0.281904186,-0.389908185,0.389908185,0.281904186,1.333333333,2.041666667,2.708333333,32.13348333,10.17876748,2.268113075,-2.0931925,2.278830274,-2.305530327,7.154371456,0.094603456,1.941711819,1005.329585,16.8445705,12.45280198,13.26929856,11.5417139,7.411766516,8.291419327,5.678343113,6.589574039,3.879677348,4.691288777,2.479417902,3.268835246,-2.74,9.955103805,8.718642292,7.549731419,7.218430324,0.656581952,564648.4003,14.82724792,5.41335247,2.443996758,139.2605159,11.05045608,5.817220841,0.319000811,0.407102441,0.721057015,0.471834203,0.764839918,5.693927995,0.0,11.46644662,0.0,9.589074368,4.390415048,9.780484743,11.33678588,0.0,37.10711152,16.80812781,16.07469247,9.184952232,33.01749601,0.0,15.09727335,0.0,18.88348407,5.733667477,51.51048396,0,5.687386275,16.60972298,9.391497024,0.0,11.33678588,21.7295053,0.0,5.817220841,23.33010842,34.44006823,0.0,16.4598347,0,90.01,11.37648774,13.97948942,0.0,23.02917277,16.07469247,17.52344618,35.60225415,5.38006277,0.0,10.41547041,5.733667477,14.22805482,1.188722863,25.18892878,9.778824483,6.001163759,-0.758531607,5.487400589,1.885436317,0.0,0.0,0.1875,24,3,6,1,0,1,1,2,3,6,2,8,3,1,0,1,4,2.0607,90.0756,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
894,12.75978584,-3.770300086,12.75978584,0.171779835,0.543313895,390.468,372.324,390.1150468,140,0,0.035217801,0.878313696,0.69870614,0.382481083,0.354555752,0.597840598,0.203128238,0.10122648,0.945494427,0.17492547,0.263713074,-0.247367859,0.263713074,0.247367859,0.785714286,1.357142857,2.0,32.23327193,10.19850544,2.1941796,-2.088266501,2.207615207,-2.171018957,7.923097615,0.598986227,1.729075194,1159.033138,19.39913046,14.93374648,15.75024306,13.61612297,8.737840779,10.22100403,6.18684147,7.869243711,4.158036689,5.502107581,2.772453711,3.797121056,-3.45,9.350612934,3.863966565,7.501076907,6.815095363,3.216289812,3915843.462,17.93866473,7.655807912,3.940794206,163.1051474,0.0,0.0,0.871986459,0.419421048,0.980808931,0.701609826,0.404055166,5.824404498,5.948339281,10.02329115,0.0,0.0,17.82169478,4.983978521,5.098681808,78.86277189,17.69618563,5.563451492,11.44023988,8.417796984,15.97163043,0.0,14.76446326,0.0,11.44023988,4.722094864,96.55895752,0,11.38785599,4.722094864,5.948339281,0.0,0.0,23.18226025,16.56804756,0.0,5.563451492,95.8909895,0.0,11.38785599,0,76.88,10.02329115,8.417796984,0.0,10.84382276,12.3691609,11.12690298,0.0,35.01363828,60.66367068,14.80475519,0.0,29.66233245,0.0,4.620657859,4.53218128,1.80707546,0.633196282,27.36870935,0.0,0.396147408,-3.770300086,0.047619048,28,1,6,0,0,0,3,1,4,5,1,7,6,0,0,0,4,3.7942,108.2525,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
828,12.27115002,-0.117540118,12.27115002,0.117540118,0.443201419,413.481,390.297,413.185175,156,0,0.70248309,0.292737374,0.531664776,0.202754385,0.223827678,0.446058919,0.201227274,0.73618724,0.231914293,0.604439683,0.251130722,-0.38286057,0.38286057,0.251130722,1.032258065,1.870967742,2.64516129,16.46220913,10.05422563,2.098020499,-2.106711306,2.24215671,-2.270495892,5.957453138,0.093626327,1.503361193,1211.236055,21.63118127,17.42320389,17.42320389,15.13536159,9.958777837,9.958777837,7.106493389,7.106493389,4.912374017,4.912374017,3.304678294,3.304678294,-3.84,9.35980403,0.302649384,2.142221333,4.120881691,6.6303314,13832557.14,20.43349098,9.3166077,4.841471741,180.0857023,15.37044016,0.0,0.655319757,0.338061537,0.224786218,0.737810378,0.706590255,0.0,5.948339281,5.907179729,0.0,9.778515705,9.967957042,0.0,0.0,6.066367068,66.07866115,48.88214664,12.12358268,9.531400138,28.44583022,0.0,20.26872417,0.0,6.9237372,25.57822452,78.24837025,0,11.12690298,10.63357721,11.63572556,0.0,0.0,41.1205512,4.736862954,6.9237372,15.92144017,67.12146726,0.0,22.02982792,0,89.03,0.0,4.794537184,0.0,5.907179729,24.66342914,33.28066568,0.0,31.76669532,43.32193961,31.65187984,4.736862954,4.962217357,0.0,25.39437365,7.010746296,5.349455003,0.383253583,15.58026651,5.360068923,2.855805235,1.603813447,0.166666667,31,2,7,0,0,0,2,2,4,6,2,7,7,0,0,0,4,4.12002,121.4399,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
455,12.74780864,-3.568324712,12.74780864,0.039188293,0.787465243,388.533,360.309,388.1820638,146,0,0.395976667,0.068826358,0.216199419,0.989735914,0.176650015,0.392746897,0.555546933,0.980226439,0.183201204,0.017102813,0.240130435,-0.496767117,0.496767117,0.240130435,0.962962963,1.592592593,2.185185185,32.23327141,10.05231987,2.237850576,-2.308805602,2.243634986,-2.382445801,7.8910841,0.205767495,1.764406611,799.0801811,19.11467341,15.80345692,16.6199535,13.09848488,9.527136104,11.01029935,6.904090872,8.671044103,5.102211714,6.541686175,3.566630335,4.60496978,-1.89,9.805249048,2.863588826,8.311932136,1.132018735,9.725516212,1657480.19,19.86013052,9.350077113,5.310659868,161.9511622,4.736862954,5.749511833,0.622579169,0.260775013,0.214464853,0.050274547,0.003893965,0.0,10.02329115,0.0,0.0,4.899909731,13.13989185,0.0,0.0,43.17347859,55.76007582,12.58659724,12.00528102,13.15465994,10.02329115,0.0,9.622004595,0.0,36.6206108,26.74406676,60.16075511,0,5.749511833,9.458957818,0.0,5.749511833,0.0,40.06177347,10.02329115,0.0,37.28857881,59.49278709,0.0,0.0,0,58.64,10.02329115,8.417796984,0.0,10.9373243,12.29426824,31.49460755,12.84164325,31.37526582,18.19910121,21.75473873,4.736862954,33.42156171,0.0,2.671085653,0.0,1.149843441,0.639517424,16.69254105,4.813786849,2.367087966,-2.0054241,0.428571429,27,1,5,0,1,1,2,0,2,4,1,6,7,0,1,1,3,3.5908,107.4065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
